[Beatmap]
KB;18.736;-1
KA;18.819;1
KB;18.819;-1
KA;18.986;1
KB;18.986;-1
KB;18.986;-1
KA;19.152;1
KB;19.319;-1
KB;19.319;-1
KA;19.402;1
KB;19.486;-1
KB;19.569;-1
KA;19.652;1
KA;19.652;1
KB;19.736;-1
KA;19.819;1
KB;19.902;-1
KA;19.986;1
KA;19.986;1
KB;20.041;-1
KB;20.041;-1
KA;20.097;1
KA;20.097;1
KB;20.152;-1
KB;20.152;-1
KA;20.319;1
KA;20.319;1
KB;20.319;-1
KA;20.486;1
KB;20.486;-1
KB;20.486;-1
KA;20.652;1
KB;20.736;-1
KA;20.819;1
KA;20.819;1
KB;20.819;-1
KB;20.902;-1
KA;20.986;1
KA;20.986;1
KA;21.069;1
KA;21.069;1
KB;21.152;-1
KB;21.152;-1
KA;21.236;1
KA;21.319;1
KB;21.319;-1
KB;21.486;-1
KB;21.486;-1
KB;21.569;-1
KB;21.569;-1
KA;21.652;1
KB;21.986;-1
KA;22.319;1
KA;22.486;1
KA;22.652;1
KB;22.652;-1
KA;22.986;1
KA;23.152;1
KB;23.152;-1
KA;23.319;1
KA;23.319;1
KB;23.319;-1
KB;23.402;-1
KA;23.486;1
KB;23.569;-1
KA;23.652;1
KB;23.652;-1
KA;23.819;1
KB;23.819;-1
KA;23.986;1
KB;23.986;-1
KB;23.986;-1
KA;24.069;1
KB;24.152;-1
KA;24.236;1
KB;24.319;-1
KB;24.319;-1
KA;24.486;1
KB;24.486;-1
KA;24.652;1
KA;24.652;1
KB;24.652;-1
KB;24.736;-1
KA;24.819;1
KB;24.902;-1
KA;24.986;1
KB;24.986;-1
KA;25.152;1
KB;25.152;-1
KA;25.319;1
KB;25.319;-1
KB;25.319;-1
KA;25.486;1
KB;25.486;-1
KA;25.652;1
KB;25.652;-1
KB;25.652;-1
KA;25.819;1
KB;25.819;-1
KA;25.986;1
KA;25.986;1
KB;25.986;-1
KB;26.069;-1
KA;26.152;1
KB;26.236;-1
KA;26.319;1
KB;26.319;-1
KA;26.486;1
KB;26.486;-1
KA;26.652;1
KB;26.652;-1
KB;26.652;-1
KA;26.736;1
KB;26.819;-1
KA;26.902;1
KB;26.986;-1
KB;26.986;-1
KA;27.152;1
KB;27.152;-1
KA;27.319;1
KA;27.319;1
KB;27.319;-1
KB;27.402;-1
KA;27.486;1
KB;27.569;-1
KA;27.652;1
KA;27.652;1
KB;27.652;-1
KA;27.819;1
KB;27.819;-1
KA;27.986;1
KA;27.986;1
KB;27.986;-1
KA;28.152;1
KB;28.152;-1
KA;28.319;1
KB;28.319;-1
KB;28.319;-1
KA;28.486;1
KB;28.486;-1
KA;28.652;1
KA;28.652;1
KB;28.652;-1
KB;28.736;-1
KA;28.819;1
KB;28.902;-1
KA;28.986;1
KB;28.986;-1
KA;29.152;1
KB;29.152;-1
KA;29.319;1
KB;29.319;-1
KB;29.319;-1
KA;29.402;1
KB;29.486;-1
KA;29.569;1
KB;29.652;-1
KB;29.652;-1
KA;29.819;1
KB;29.819;-1
KA;29.986;1
KA;29.986;1
KB;29.986;-1
KB;30.069;-1
KA;30.152;1
KB;30.236;-1
KA;30.319;1
KB;30.319;-1
KB;30.486;-1
KA;30.541;1
KB;30.597;-1
KA;30.652;1
KA;30.652;1
KB;30.652;-1
KA;30.819;1
KB;30.819;-1
KA;30.986;1
KA;30.986;1
KB;30.986;-1
KB;31.152;-1
KB;31.152;-1
KA;31.236;1
KA;31.319;1
KB;31.319;-1
KB;31.319;-1
KA;31.486;1
KA;31.486;1
KB;31.486;-1
KA;31.652;1
KB;31.652;-1
KB;31.652;-1
KA;31.819;1
KA;31.819;1
KB;31.902;-1
KA;31.986;1
KA;31.986;1
KB;31.986;-1
KA;32.152;1
KB;32.152;-1
KB;32.152;-1
KA;32.236;1
KA;32.319;1
KB;32.319;-1
KB;32.319;-1
KA;32.486;1
KA;32.486;1
KA;32.569;1
KA;32.569;1
KA;32.652;1
KB;32.652;-1
KB;32.652;-1
KA;32.819;1
KA;32.819;1
KB;32.819;-1
KA;32.986;1
KA;32.986;1
KB;32.986;-1
KB;32.986;-1
KB;33.152;-1
KB;33.152;-1
KA;33.208;1
KB;33.264;-1
KA;33.319;1
KB;33.319;-1
KA;33.652;1
KA;33.652;1
KB;33.652;-1
KA;33.819;1
KB;33.819;-1
KA;33.986;1
KB;33.986;-1
KB;33.986;-1
KA;34.069;1
KB;34.152;-1
KA;34.236;1
KA;34.319;1
KB;34.319;-1
KA;34.486;1
KB;34.486;-1
KA;34.652;1
KB;34.652;-1
KB;34.736;-1
KA;34.819;1
KB;34.902;-1
KA;34.986;1
KA;34.986;1
KB;34.986;-1
KA;35.152;1
KB;35.152;-1
KA;35.319;1
KB;35.319;-1
KB;35.319;-1
KA;35.402;1
KB;35.486;-1
KA;35.569;1
KA;35.652;1
KB;35.652;-1
KA;35.819;1
KB;35.819;-1
KA;35.986;1
KB;35.986;-1
KB;35.986;-1
KA;36.152;1
KB;36.152;-1
KA;36.319;1
KA;36.319;1
KB;36.319;-1
KA;36.486;1
KB;36.486;-1
KA;36.652;1
KB;36.652;-1
KB;36.652;-1
KA;36.736;1
KB;36.819;-1
KA;36.902;1
KA;36.986;1
KB;36.986;-1
KA;37.152;1
KB;37.152;-1
KA;37.319;1
KB;37.319;-1
KB;37.402;-1
KA;37.486;1
KB;37.569;-1
KA;37.652;1
KA;37.652;1
KB;37.652;-1
KA;37.819;1
KB;37.819;-1
KA;37.986;1
KB;37.986;-1
KB;37.986;-1
KA;38.069;1
KB;38.152;-1
KA;38.236;1
KA;38.319;1
KB;38.319;-1
KB;38.319;-1
KA;38.486;1
KB;38.486;-1
KA;38.652;1
KA;38.652;1
KB;38.652;-1
KA;38.819;1
KB;38.819;-1
KA;38.986;1
KA;38.986;1
KB;38.986;-1
KA;39.152;1
KB;39.152;-1
KA;39.319;1
KB;39.319;-1
KB;39.319;-1
KA;39.402;1
KB;39.486;-1
KA;39.569;1
KA;39.652;1
KB;39.652;-1
KA;39.819;1
KB;39.819;-1
KA;39.986;1
KB;39.986;-1
KB;40.069;-1
KA;40.152;1
KB;40.236;-1
KA;40.319;1
KA;40.319;1
KB;40.319;-1
KA;40.486;1
KB;40.486;-1
KA;40.652;1
KB;40.652;-1
KB;40.652;-1
KA;40.736;1
KB;40.819;-1
KA;40.902;1
KA;40.986;1
KB;40.986;-1
KA;41.152;1
KB;41.152;-1
KA;41.319;1
KB;41.319;-1
KB;41.319;-1
KA;41.486;1
KA;41.486;1
KB;41.486;-1
KA;41.652;1
KB;41.652;-1
KB;41.652;-1
KA;41.819;1
KA;41.819;1
KB;41.902;-1
KA;41.986;1
KA;41.986;1
KB;41.986;-1
KA;42.069;1
KA;42.069;1
KB;42.152;-1
KB;42.236;-1
KA;42.319;1
KA;42.319;1
KB;42.319;-1
KB;42.486;-1
KB;42.486;-1
KA;42.569;1
KA;42.652;1
KA;42.819;1
KA;42.819;1
KB;42.902;-1
KA;42.986;1
KA;42.986;1
KB;42.986;-1
KB;43.069;-1
KA;43.152;1
KA;43.236;1
KB;43.236;-1
KB;43.236;-1
KA;43.486;1
KB;43.486;-1
KB;43.486;-1
KA;43.569;1
KA;43.819;1
KB;43.819;-1
KA;43.986;1
KA;44.069;1
KB;44.152;-1
KB;44.236;-1
KA;44.319;1
KA;44.319;1
KB;44.319;-1
KA;44.486;1
KA;44.652;1
KB;44.652;-1
KB;44.652;-1
KA;44.736;1
KB;44.819;-1
KA;44.986;1
KA;44.986;1
KA;45.152;1
KB;45.152;-1
KA;45.319;1
KA;45.319;1
KB;45.319;-1
KB;45.402;-1
KA;45.486;1
KB;45.569;-1
KA;45.652;1
KB;45.652;-1
KA;45.819;1
KA;45.986;1
KB;45.986;-1
KB;45.986;-1
KA;46.069;1
KB;46.152;-1
KA;46.236;1
KB;46.319;-1
KB;46.319;-1
KA;46.486;1
KB;46.486;-1
KA;46.652;1
KA;46.652;1
KB;46.652;-1
KA;46.819;1
KB;46.986;-1
KB;46.986;-1
KB;47.152;-1
KA;47.319;1
KA;47.319;1
KB;47.319;-1
KB;47.402;-1
KA;47.486;1
KB;47.652;-1
KB;47.652;-1
KA;47.819;1
KB;47.819;-1
KA;47.986;1
KB;47.986;-1
KB;47.986;-1
KA;48.069;1
KB;48.152;-1
KA;48.236;1
KA;48.319;1
KB;48.319;-1
KB;48.486;-1
KA;48.652;1
KA;48.652;1
KB;48.652;-1
KB;48.736;-1
KA;48.819;1
KB;48.902;-1
KA;48.986;1
KA;48.986;1
KB;49.152;-1
KA;49.208;1
KB;49.264;-1
KA;49.319;1
KA;49.319;1
KB;49.319;-1
KA;49.486;1
KA;49.652;1
KB;49.652;-1
KB;49.652;-1
KB;49.819;-1
KA;49.902;1
KA;49.986;1
KB;49.986;-1
KB;49.986;-1
KB;50.152;-1
KA;50.319;1
KA;50.319;1
KB;50.402;-1
KA;50.486;1
KA;50.652;1
KB;50.652;-1
KB;50.652;-1
KB;50.819;-1
KA;50.986;1
KA;50.986;1
KA;51.152;1
KB;51.236;-1
KA;51.319;1
KA;51.319;1
KB;51.319;-1
KB;51.486;-1
KA;51.652;1
KA;51.652;1
KA;51.819;1
KB;51.819;-1
KA;51.986;1
KB;51.986;-1
KB;51.986;-1
KA;52.152;1
KA;52.319;1
KB;52.319;-1
KB;52.319;-1
KA;52.486;1
KA;52.652;1
KA;52.652;1
KB;52.652;-1
KB;52.736;-1
KA;52.819;1
KB;52.986;-1
KB;52.986;-1
KB;53.152;-1
KA;53.319;1
KA;53.319;1
KB;53.319;-1
KB;53.402;-1
KA;53.486;1
KB;53.569;-1
KA;53.652;1
KA;53.652;1
KB;53.652;-1
KA;53.819;1
KB;53.902;-1
KA;53.986;1
KA;53.986;1
KB;53.986;-1
KA;54.152;1
KB;54.236;-1
KB;54.236;-1
KA;54.319;1
KA;54.319;1
KB;54.486;-1
KA;54.486;1
KA;54.652;1
KA;54.652;1
KB;54.652;-1
KB;54.819;-1
KA;54.986;1
KB;54.986;-1
KB;54.986;-1
KB;55.152;-1
KA;55.319;1
KA;55.319;1
KB;55.319;-1
KB;55.402;-1
KA;55.486;1
KB;55.652;-1
KB;55.652;-1
KA;55.819;1
KB;55.819;-1
KA;55.986;1
KB;55.986;-1
KB;55.986;-1
KA;56.069;1
KB;56.152;-1
KA;56.236;1
KA;56.319;1
KB;56.319;-1
KB;56.486;-1
KA;56.652;1
KA;56.652;1
KB;56.652;-1
KB;56.736;-1
KA;56.819;1
KB;56.902;-1
KA;56.986;1
KA;56.986;1
KA;57.152;1
KB;57.152;-1
KA;57.319;1
KB;57.319;-1
KB;57.319;-1
KB;57.486;-1
KA;57.652;1
KA;57.652;1
KA;57.819;1
KA;57.986;1
KB;57.986;-1
KB;57.986;-1
KA;58.069;1
KB;58.152;-1
KA;58.319;1
KA;58.319;1
KA;58.486;1
KB;58.486;-1
KA;58.652;1
KA;58.652;1
KB;58.652;-1
KB;58.736;-1
KA;58.819;1
KB;58.902;-1
KA;58.986;1
KB;58.986;-1
KA;59.152;1
KA;59.319;1
KB;59.319;-1
KB;59.319;-1
KA;59.402;1
KB;59.486;-1
KA;59.569;1
KB;59.652;-1
KB;59.652;-1
KA;59.819;1
KB;59.875;-1
KA;59.93;1
KA;59.986;1
KB;59.986;-1
KB;59.986;-1
KB;60.152;-1
KA;60.319;1
KA;60.319;1
KB;60.319;-1
KA;60.486;1
KB;60.569;-1
KA;60.652;1
KA;60.652;1
KB;60.652;-1
KA;60.819;1
KB;60.986;-1
KB;60.986;-1
KA;61.069;1
KB;61.152;-1
KA;61.319;1
KA;61.319;1
KB;61.319;-1
KA;61.486;1
KB;61.652;-1
KB;61.652;-1
KB;61.819;-1
KA;61.986;1
KA;61.986;1
KB;61.986;-1
KA;62.152;1
KB;62.319;-1
KB;62.319;-1
KA;62.486;1
KB;62.486;-1
KA;62.652;1
KA;62.652;1
KB;62.652;-1
KB;62.819;-1
KA;62.986;1
KA;62.986;1
KB;62.986;-1
KB;63.152;-1
KA;63.319;1
KB;63.319;-1
KB;63.319;-1
KA;63.402;1
KB;63.486;-1
KA;63.652;1
KA;63.652;1
KA;63.819;1
KB;63.819;-1
KA;63.986;1
KB;63.986;-1
KB;63.986;-1
KA;64.069;1
KB;64.152;-1
KA;64.236;1
KA;64.319;1
KB;64.319;-1
KB;64.319;-1
KB;64.486;-1
KA;64.569;1
KB;64.652;-1
KB;64.652;-1
KA;64.819;1
KB;64.819;-1
KB;64.902;-1
KA;64.986;1
KA;65.319;1
KA;65.652;1
KA;65.652;1
KB;65.652;-1
KB;65.819;-1
KA;65.986;1
KB;66.152;-1
KA;66.319;1
KA;66.319;1
KB;66.319;-1
KA;66.486;1
KB;66.652;-1
KA;66.819;1
KB;66.986;-1
KA;67.152;1
KA;67.152;1
KB;67.319;-1
KB;67.319;-1
KA;67.486;1
KA;67.652;1
KB;67.652;-1
KB;67.652;-1
KB;67.819;-1
KA;67.986;1
KB;68.152;-1
KA;68.319;1
KB;68.319;-1
KA;68.486;1
KB;68.652;-1
KB;68.819;-1
KA;68.986;1
KA;68.986;1
KB;68.986;-1
KB;69.152;-1
KA;69.319;1
KB;69.486;-1
KA;69.652;1
KB;69.819;-1
KB;69.819;-1
KA;69.986;1
KB;70.152;-1
KB;70.152;-1
KA;70.319;1
KA;70.319;1
KB;70.319;-1
KA;70.486;1
KB;70.652;-1
KA;70.819;1
KA;70.986;1
KB;70.986;-1
KB;70.986;-1
KA;71.152;1
KB;71.319;-1
KA;71.486;1
KA;71.652;1
KB;71.652;-1
KB;71.652;-1
KB;71.819;-1
KA;71.986;1
KB;72.152;-1
KA;72.319;1
KB;72.486;-1
KB;72.486;-1
KA;72.652;1
KA;72.652;1
KB;72.819;-1
KA;72.986;1
KA;72.986;1
KB;72.986;-1
KA;73.152;1
KB;73.319;-1
KA;73.486;1
KA;73.652;1
KB;73.652;-1
KB;73.819;-1
KA;73.986;1
KA;74.152;1
KA;74.319;1
KB;74.319;-1
KB;74.319;-1
KA;74.486;1
KB;74.652;-1
KA;74.819;1
KB;74.986;-1
KA;75.152;1
KA;75.152;1
KB;75.319;-1
KA;75.486;1
KA;75.486;1
KA;75.652;1
KB;75.652;-1
KB;75.652;-1
KA;75.986;1
KB;76.152;-1
KA;76.319;1
KB;76.319;-1
KB;76.319;-1
KB;76.486;-1
KA;76.652;1
KA;76.652;1
KB;76.652;-1
KA;76.819;1
KB;76.986;-1
KB;76.986;-1
KA;77.152;1
KB;77.152;-1
KA;77.319;1
KA;77.319;1
KB;77.319;-1
KA;77.486;1
KB;77.652;-1
KB;77.652;-1
KA;77.819;1
KB;77.819;-1
KA;77.986;1
KA;77.986;1
KB;77.986;-1
KA;78.152;1
KB;78.236;-1
KA;78.319;1
KA;78.319;1
KA;78.486;1
KB;78.486;-1
KA;78.652;1
KB;78.652;-1
KB;78.652;-1
KB;78.819;-1
KA;78.986;1
KA;78.986;1
KB;79.152;-1
KA;79.319;1
KA;79.319;1
KB;79.319;-1
KA;79.486;1
KB;79.652;-1
KB;79.652;-1
KA;79.819;1
KB;79.819;-1
KA;79.986;1
KB;79.986;-1
KB;79.986;-1
KB;80.152;-1
KA;80.319;1
KA;80.319;1
KA;80.486;1
KB;80.486;-1
KA;80.652;1
KA;80.652;1
KB;80.652;-1
KA;80.819;1
KB;80.986;-1
KB;80.986;-1
KA;81.152;1
KB;81.152;-1
KA;81.319;1
KB;81.319;-1
KB;81.319;-1
KA;81.486;1
KB;81.486;-1
KA;81.652;1
KA;81.652;1
KB;81.652;-1
KA;81.819;1
KA;81.986;1
KB;81.986;-1
KB;81.986;-1
KB;82.152;-1
KA;82.319;1
KA;82.319;1
KA;82.486;1
KB;82.486;-1
KA;82.652;1
KA;82.652;1
KB;82.652;-1
KA;82.819;1
KB;82.986;-1
KB;82.986;-1
KA;83.152;1
KB;83.152;-1
KA;83.319;1
KB;83.319;-1
KB;83.319;-1
KB;83.486;-1
KA;83.652;1
KA;83.652;1
KA;83.819;1
KB;83.819;-1
KA;83.986;1
KB;83.986;-1
KB;83.986;-1
KB;84.152;-1
KA;84.319;1
KB;84.319;-1
KA;84.486;1
KA;84.652;1
KB;84.652;-1
KB;84.652;-1
KB;84.819;-1
KA;84.986;1
KB;84.986;-1
KA;85.152;1
KA;85.152;1
KA;85.319;1
KB;85.319;-1
KB;85.319;-1
KA;85.486;1
KB;85.486;-1
KA;85.652;1
KA;85.652;1
KB;85.819;-1
KB;85.819;-1
KA;85.986;1
KA;85.986;1
KB;85.986;-1
KA;86.152;1
KA;86.319;1
KB;86.319;-1
KB;86.486;-1
KB;86.486;-1
KA;86.652;1
KA;86.652;1
KB;86.652;-1
KB;86.819;-1
KA;86.819;1
KA;86.986;1
KB;86.986;-1
KA;87.236;1
KB;87.319;-1
KA;87.569;1
KB;87.652;-1
KB;87.652;-1
KB;87.819;-1
KB;87.819;-1
KB;87.986;-1
KB;87.986;-1
KB;88.152;-1
KA;88.319;1
KA;88.486;1
KB;88.486;-1
KA;88.652;1
KB;88.652;-1
KB;88.652;-1
KA;88.736;1
KB;88.819;-1
KA;88.902;1
KA;88.986;1
KB;88.986;-1
KA;89.152;1
KB;89.152;-1
KA;89.319;1
KA;89.319;1
KB;89.319;-1
KB;89.402;-1
KA;89.486;1
KB;89.569;-1
KA;89.652;1
KA;89.652;1
KA;89.819;1
KB;89.819;-1
KA;89.986;1
KB;89.986;-1
KB;89.986;-1
KA;90.069;1
KB;90.152;-1
KA;90.236;1
KA;90.319;1
KB;90.319;-1
KA;90.486;1
KB;90.486;-1
KA;90.652;1
KA;90.652;1
KB;90.652;-1
KA;90.819;1
KB;90.819;-1
KA;90.986;1
KA;90.986;1
KB;90.986;-1
KA;91.152;1
KB;91.152;-1
KA;91.319;1
KB;91.319;-1
KB;91.319;-1
KA;91.402;1
KB;91.486;-1
KA;91.569;1
KA;91.652;1
KB;91.652;-1
KA;91.819;1
KB;91.819;-1
KA;91.986;1
KA;91.986;1
KB;91.986;-1
KB;92.069;-1
KA;92.152;1
KB;92.236;-1
KA;92.319;1
KA;92.319;1
KA;92.486;1
KB;92.486;-1
KA;92.652;1
KB;92.652;-1
KB;92.652;-1
KA;92.736;1
KB;92.819;-1
KA;92.902;1
KA;92.986;1
KB;92.986;-1
KB;92.986;-1
KA;93.152;1
KB;93.152;-1
KA;93.319;1
KB;93.319;-1
KB;93.319;-1
KA;93.486;1
KB;93.486;-1
KA;93.652;1
KA;93.652;1
KB;93.652;-1
KA;93.819;1
KB;93.819;-1
KA;93.986;1
KB;93.986;-1
KB;93.986;-1
KA;94.069;1
KB;94.152;-1
KA;94.236;1
KA;94.319;1
KB;94.319;-1
KA;94.486;1
KB;94.486;-1
KA;94.652;1
KA;94.652;1
KB;94.652;-1
KB;94.736;-1
KA;94.819;1
KB;94.902;-1
KA;94.986;1
KA;94.986;1
KA;95.152;1
KB;95.152;-1
KA;95.319;1
KB;95.319;-1
KB;95.319;-1
KA;95.402;1
KB;95.486;-1
KA;95.569;1
KA;95.652;1
KB;95.652;-1
KA;95.819;1
KB;95.875;-1
KA;95.93;1
KA;95.986;1
KB;95.986;-1
KB;95.986;-1
KA;96.152;1
KB;96.152;-1
KA;96.319;1
KB;96.319;-1
KB;96.319;-1
KA;96.486;1
KA;96.486;1
KB;96.569;-1
KA;96.652;1
KA;96.652;1
KB;96.652;-1
KA;96.819;1
KB;96.819;-1
KB;96.819;-1
KA;96.986;1
KA;96.986;1
KB;96.986;-1
KB;97.152;-1
KB;97.152;-1
KA;97.236;1
KA;97.319;1
KB;97.319;-1
KB;97.319;-1
KA;97.486;1
KA;97.486;1
KB;97.486;-1
KB;97.569;-1
KA;97.652;1
KA;97.652;1
KB;97.652;-1
KB;97.819;-1
KB;97.819;-1
KB;97.902;-1
KB;97.902;-1
KA;97.986;1
KA;97.986;1
KB;97.986;-1
KA;98.152;1
KB;98.152;-1
KB;98.152;-1
KA;98.319;1
KA;98.319;1
KB;98.319;-1
KB;98.319;-1
KA;98.486;1
KA;98.486;1
KB;98.541;-1
KA;98.597;1
KA;98.652;1
KB;98.652;-1
KA;98.986;1
KB;98.986;-1
KB;98.986;-1
KA;99.152;1
KB;99.152;-1
KA;99.319;1
KA;99.319;1
KB;99.319;-1
KB;99.402;-1
KA;99.486;1
KB;99.569;-1
KA;99.652;1
KB;99.652;-1
KA;99.819;1
KB;99.819;-1
KA;99.986;1
KB;99.986;-1
KA;100.069;1
KB;100.152;-1
KA;100.236;1
KB;100.319;-1
KB;100.319;-1
KA;100.319;1
KA;100.486;1
KB;100.486;-1
KA;100.652;1
KA;100.652;1
KB;100.652;-1
KB;100.736;-1
KA;100.819;1
KB;100.902;-1
KA;100.986;1
KB;100.986;-1
KA;101.152;1
KB;101.152;-1
KA;101.319;1
KB;101.319;-1
KB;101.319;-1
KA;101.486;1
KB;101.486;-1
KA;101.652;1
KB;101.652;-1
KB;101.652;-1
KA;101.819;1
KB;101.819;-1
KA;101.986;1
KA;101.986;1
KB;101.986;-1
KB;102.069;-1
KA;102.152;1
KB;102.236;-1
KA;102.319;1
KB;102.319;-1
KA;102.486;1
KB;102.486;-1
KA;102.652;1
KB;102.652;-1
KA;102.736;1
KB;102.819;-1
KA;102.902;1
KB;102.986;-1
KB;102.986;-1
KA;102.986;1
KA;103.152;1
KB;103.152;-1
KA;103.319;1
KA;103.319;1
KB;103.319;-1
KB;103.402;-1
KA;103.486;1
KB;103.569;-1
KA;103.652;1
KA;103.652;1
KB;103.652;-1
KA;103.819;1
KB;103.819;-1
KA;103.986;1
KA;103.986;1
KB;103.986;-1
KA;104.152;1
KB;104.152;-1
KA;104.319;1
KB;104.319;-1
KB;104.319;-1
KA;104.486;1
KB;104.486;-1
KA;104.652;1
KA;104.652;1
KB;104.652;-1
KB;104.736;-1
KA;104.819;1
KB;104.902;-1
KA;104.986;1
KB;104.986;-1
KA;105.152;1
KB;105.152;-1
KA;105.319;1
KB;105.319;-1
KA;105.402;1
KB;105.486;-1
KA;105.569;1
KB;105.652;-1
KB;105.652;-1
KA;105.652;1
KA;105.819;1
KB;105.819;-1
KA;105.986;1
KA;105.986;1
KB;105.986;-1
KB;106.069;-1
KA;106.152;1
KB;106.236;-1
KA;106.319;1
KB;106.319;-1
KA;106.486;1
KB;106.486;-1
KA;106.652;1
KB;106.652;-1
KB;106.652;-1
KA;106.819;1
KB;106.819;-1
KB;106.819;-1
KA;106.986;1
KA;106.986;1
KB;106.986;-1
KB;107.152;-1
KB;107.152;-1
KA;107.236;1
KA;107.319;1
KB;107.319;-1
KB;107.319;-1
KA;107.486;1
KA;107.486;1
KA;107.652;1
KB;107.652;-1
KB;107.652;-1
KA;107.819;1
KA;107.819;1
KB;107.902;-1
KA;107.986;1
KB;107.986;-1
KB;108.152;-1
KB;108.152;-1
KA;108.236;1
KA;108.319;1
KB;108.319;-1
KB;108.319;-1
KA;108.402;1
KA;108.486;1
KA;108.569;1
KB;108.569;-1
KB;108.569;-1
KA;108.819;1
KA;108.819;1
KB;108.819;-1
KB;108.902;-1
KB;108.986;-1
KB;109.152;-1
KA;109.319;1
KA;109.402;1
KA;109.569;1
KA;109.652;1
KB;109.652;-1
KB;109.652;-1
KA;109.819;1
KB;109.986;-1
KB;109.986;-1
KA;110.069;1
KB;110.152;-1
KB;110.236;-1
KA;110.319;1
KA;110.319;1
KB;110.402;-1
KA;110.486;1
KB;110.569;-1
KA;110.652;1
KA;110.652;1
KB;110.736;-1
KA;110.819;1
