KB;559,41;-1
KA;562,84;1
KB;564,55;-1
KA;566,27;1
KB;566,27;-1
KB;569,7;-1
KB;569,7;-1
KA;573,12;1
KA;573,12;1
KB;576,55;-1
KB;578,27;-1
KA;579,98;1
KB;579,98;-1
KB;581,7;-1
KA;583,41;1
KB;585,12;-1
KA;586,84;1
KB;588,55;-1
KA;590,27;1
KB;591,98;-1
KB;593,7;-1
KA;597,12;1
KB;600,55;-1
KA;603,98;1
KA;607,41;1
KA;610,84;1
KB;610,84;-1
KB;614,27;-1
KB;614,27;-1
KB;617,7;-1
KB;619,41;-1
KA;621,12;1
KA;621,12;1
KB;624,55;-1
KB;626,27;-1
KA;627,98;1
KA;627,98;1
KB;631,41;-1
KA;633,12;1
KB;634,84;-1
KA;636,55;1
KB;638,27;-1
KB;638,27;-1
KB;641,7;-1
KB;641,7;-1
KB;645,12;-1
KA;645,12;1
KA;648,55;1
KB;650,27;-1
KA;651,98;1
KB;653,7;-1
KA;655,41;1
KB;657,12;-1
KB;662,27;-1
KB;662,27;-1
KB;663,98;-1
KB;665,7;-1
KB;669,12;-1
KB;669,12;-1
KB;672,55;-1
KA;675,98;1
KB;675,98;-1
KB;679,41;-1
KB;682,84;-1
KB;682,84;-1
KB;686,27;-1
KB;689,7;-1
KB;693,12;-1
KA;694,84;1
KB;696,55;-1
KB;698,27;-1
KB;699,98;-1
KB;701,7;-1
KB;703,41;-1
KA;705,12;1
KA;706,84;1
KB;708,55;-1
KA;710,27;1
KB;711,98;-1
KA;715,41;1
KB;717,12;-1
KA;718,84;1
KB;720,55;-1
KB;720,55;-1
KA;723,98;1
KB;723,98;-1
KA;727,41;1
KB;729,12;-1
KA;730,84;1
KA;730,84;1
KB;732,55;-1
KB;734,27;-1
KB;735,98;-1
KB;737,7;-1
KA;739,41;1
KA;741,12;1
KA;742,84;1
KB;744,55;-1
KB;746,26;-1
KB;747,98;-1
KA;749,7;1
KB;751,41;-1
KA;753,12;1
KB;754,84;-1
KA;756,55;1
KB;758,27;-1
KA;759,98;1
KB;761,7;-1
KB;763,41;-1
KB;765,12;-1
KA;766,84;1
KB;770,27;-1
KB;771,98;-1
KA;773,7;1
KA;775,41;1
KB;777,12;-1
KB;778,84;-1
KA;780,55;1
KA;780,55;1
KB;783,98;-1
KB;783,98;-1
KA;787,41;1
KB;789,12;-1
KA;790,84;1
KA;792,55;1
KB;792,55;-1
KB;794,27;-1
KB;797,7;-1
KA;799,41;1
KA;801,12;1
KB;802,84;-1
KB;802,84;-1
KB;806,27;-1
KA;807,98;1
KA;811,41;1
KA;811,41;1
KA;814,84;1
KB;814,84;-1
KA;818,27;1
KB;818,27;-1
KB;821,7;-1
KB;821,7;-1
KB;825,12;-1
KB;825,12;-1
KA;830,27;1
KB;830,27;-1
KB;830,27;-1
KA;833,7;1
KB;837,12;-1
KB;838,84;-1
KA;842,27;1
KB;845,7;-1
KA;847,41;1
KB;848,27;-1
KB;849,12;-1
KB;854,27;-1
KA;855,98;1
KA;857,7;1
KA;861,12;1
KB;864,55;-1
KB;866,27;-1
KB;867,98;-1
KA;869,7;1
KA;871,41;1
KB;873,12;-1
KB;874,84;-1
KB;876,55;-1
KA;879,98;1
KB;881,7;-1
KB;883,41;-1
KA;885,12;1
KB;888,55;-1
KB;893,7;-1
KA;897,12;1
KB;900,55;-1
KA;902,27;1
KB;903,98;-1
KB;905,7;-1
KB;907,41;-1
KB;909,12;-1
KB;910,84;-1
KA;912,55;1
KA;914,27;1
KA;915,98;1
KB;917,7;-1
KB;919,41;-1
KA;921,12;1
KB;924,55;-1
KB;926,27;-1
KB;927,98;-1
KB;929,7;-1
KB;931,41;-1
KB;936,55;-1
KA;936,55;1
KB;939,98;-1
KA;939,98;1
KB;943,41;-1
KA;943,41;1
KB;946,84;-1
KA;948,55;1
KA;950,27;1
KB;951,98;-1
KB;953,7;-1
KB;955,41;-1
KB;958,84;-1
KA;960,55;1
KA;962,27;1
KA;963,98;1
KB;965,7;-1
KA;969,12;1
KB;970,84;-1
KB;970,84;-1
KA;972,55;1
KB;975,98;-1
KA;977,7;1
KB;979,41;-1
KB;982,84;-1
KB;984,55;-1
KB;986,27;-1
KA;987,98;1
KB;989,7;-1
KA;991,41;1
KA;991,41;1
KB;993,12;-1
KB;994,84;-1
KB;998,27;-1
KA;998,27;1
KA;1001,7;1
KA;1005,12;1
KB;1005,12;-1
KA;1008,55;1
KB;1010,27;-1
KB;1011,98;-1
KB;1011,98;-1
KB;1013,7;-1
KA;1017,12;1
KB;1018,84;-1
KA;1020,55;1
KB;1022,27;-1
KB;1022,27;-1
KA;1023,98;1
KA;1025,7;1
KB;1027,41;-1
KB;1029,12;-1
KA;1030,84;1
KB;1032,55;-1
KA;1032,55;1
KB;1034,27;-1
KA;1037,7;1
KB;1041,12;-1
KB;1044,55;-1
KB;1049,7;-1
KA;1049,7;1
KB;1053,12;-1
KA;1054,84;1
KA;1058,27;1
KB;1061,7;-1
KB;1065,12;-1
KB;1068,55;-1
KA;1070,27;1
KB;1071,98;-1
KA;1073,7;1
KA;1075,41;1
KB;1077,12;-1
KB;1077,12;-1
KB;1078,84;-1
KB;1078,84;-1
KA;1083,98;1
KB;1083,98;-1
KB;1085,7;-1
KA;1085,7;1
KB;1090,84;-1
KA;1090,84;1
KB;1092,55;-1
KA;1092,55;1
KA;1095,98;1
KA;1095,98;1
KA;1099,41;1
KA;1099,41;1
KB;1102,84;-1
KB;1102,84;-1
KA;1116,55;1
KB;1119,98;-1
KB;1121,7;-1
KB;1123,41;-1
KB;1126,84;-1
KA;1128,55;1
KB;1131,98;-1
KB;1135,41;-1
KA;1137,12;1
KA;1140,55;1
KB;1143,98;-1
KB;1145,7;-1
KB;1147,41;-1
KB;1150,84;-1
KB;1154,27;-1
KA;1155,98;1
KA;1157,7;1
KB;1159,41;-1
KA;1162,84;1
KB;1166,27;-1
KA;1167,98;1
KA;1171,41;1
KA;1174,84;1
KB;1178,27;-1
KB;1179,98;-1
KB;1181,7;-1
KA;1183,41;1
KA;1185,12;1
KB;1186,84;-1
KB;1186,84;-1
KA;1190,27;1
KB;1193,7;-1
KA;1197,12;1
KB;1200,55;-1
KA;1202,27;1
KA;1203,98;1
KB;1205,7;-1
KA;1207,41;1
KA;1209,12;1
KB;1210,84;-1
KA;1212,55;1
KA;1214,27;1
KB;1214,27;-1
KA;1217,7;1
KB;1217,7;-1
KB;1219,41;-1
KA;1221,12;1
KB;1222,84;-1
KB;1226,27;-1
KB;1229,7;-1
KB;1233,12;-1
KB;1236,55;-1
KB;1238,27;-1
KA;1238,27;1
KA;1241,7;1
KB;1245,12;-1
KB;1246,84;-1
KB;1248,55;-1
KA;1250,27;1
KA;1253,7;1
KB;1257,12;-1
KB;1260,55;-1
KB;1263,98;-1
KB;1265,7;-1
KA;1265,7;1
KB;1267,41;-1
KB;1269,12;-1
KA;1274,27;1
KB;1279,41;-1
KB;1282,84;-1
KA;1286,27;1
KB;1289,7;-1
KA;1293,12;1
KB;1296,55;-1
KB;1296,55;-1
KA;1299,98;1
KB;1303,41;-1
KA;1303,41;1
KA;1305,12;1
KB;1305,12;-1
KA;1308,55;1
KA;1311,98;1
KB;1313,7;-1
KB;1315,41;-1
KA;1318,84;1
KA;1320,55;1
KB;1322,27;-1
KB;1323,98;-1
KA;1323,98;1
KB;1327,41;-1
KA;1329,12;1
KB;1330,84;-1
KA;1332,55;1
KB;1334,27;-1
KA;1335,98;1
KB;1337,7;-1
KB;1339,41;-1
KA;1341,12;1
KA;1341,12;1
KA;1342,84;1
KB;1346,27;-1
KB;1347,98;-1
KA;1347,98;1
KB;1349,7;-1
KA;1351,41;1
KA;1353,12;1
KB;1354,84;-1
KB;1354,84;-1
KB;1356,55;-1
KA;1358,27;1
KA;1359,98;1
KA;1361,7;1
KB;1361,7;-1
KA;1363,41;1
KB;1365,12;-1
KB;1365,12;-1
KB;1368,55;-1
KB;1368,55;-1
KB;1371,98;-1
KA;1371,98;1
KA;1375,41;1
KB;1375,41;-1
KA;1377,12;1
KA;1378,84;1
KB;1378,84;-1
KB;1382,27;-1
KB;1382,27;-1
KA;1385,7;1
KB;1385,7;-1
KA;1389,12;1
KB;1389,12;-1
KA;1392,55;1
KB;1392,55;-1
KB;1394,27;-1
KA;1395,98;1
KB;1397,7;-1
KB;1399,41;-1
KA;1399,41;1
KB;1402,84;-1
KA;1404,55;1
KA;1406,27;1
KB;1406,27;-1
KB;1407,98;-1
KB;1409,7;-1
KB;1411,41;-1
KB;1413,12;-1
KA;1414,84;1
KA;1416,55;1
KA;1418,27;1
KA;1419,98;1
KB;1419,98;-1
KA;1423,41;1
KA;1426,84;1
KB;1430,27;-1
KB;1433,7;-1
KA;1433,7;1
KA;1435,41;1
KA;1437,12;1
KB;1437,12;-1
KB;1440,55;-1
KB;1442,27;-1
KA;1443,98;1
KA;1443,98;1
KB;1445,7;-1
KB;1447,41;-1
KA;1450,84;1
KB;1450,84;-1
KB;1452,55;-1
KA;1454,27;1
KB;1457,7;-1
KB;1457,7;-1
KB;1461,12;-1
KA;1461,12;1
KA;1464,55;1
KB;1467,98;-1
KB;1467,98;-1
KB;1471,41;-1
KA;1473,12;1
KA;1474,84;1
KB;1476,55;-1
KB;1478,27;-1
KB;1479,98;-1
KA;1483,41;1
KA;1485,12;1
KA;1486,84;1
KB;1488,55;-1
KA;1491,98;1
KA;1491,98;1
KB;1495,41;-1
KA;1497,12;1
KA;1500,55;1
KB;1503,98;-1
KA;1505,7;1
KB;1507,41;-1
KB;1509,12;-1
KB;1510,84;-1
KB;1512,55;-1
KA;1514,27;1
KB;1515,98;-1
KA;1517,7;1
KB;1519,41;-1
KB;1521,12;-1
KA;1522,84;1
KB;1524,55;-1
KA;1526,27;1
KA;1527,98;1
KB;1529,7;-1
KB;1531,41;-1
KA;1533,12;1
KA;1534,84;1
KB;1538,27;-1
KA;1539,98;1
KB;1541,7;-1
KA;1543,41;1
KB;1543,41;-1
KA;1546,84;1
KB;1546,84;-1
KA;1550,27;1
KB;1551,98;-1
KB;1553,7;-1
KB;1553,7;-1
KA;1557,12;1
KB;1558,84;-1
KB;1560,55;-1
KB;1560,55;-1
KA;1562,27;1
KB;1563,98;-1
KA;1565,7;1
KA;1567,41;1
KA;1569,12;1
KB;1570,84;-1
KB;1570,84;-1
KA;1574,27;1
KA;1574,27;1
KB;1575,98;-1
KA;1577,7;1
KB;1577,7;-1
KB;1581,12;-1
KB;1581,12;-1
KB;1584,55;-1
KB;1586,27;-1
KA;1587,98;1
KB;1589,7;-1
KB;1589,7;-1
KB;1593,12;-1
KA;1594,84;1
KA;1594,84;1
KB;1596,55;-1
KB;1598,27;-1
KB;1599,98;-1
KA;1601,7;1
KB;1603,41;-1
KA;1606,84;1
KB;1610,27;-1
KB;1611,98;-1
KB;1613,7;-1
KB;1615,41;-1
KB;1617,12;-1
KA;1618,84;1
KB;1622,27;-1
KB;1622,27;-1
KB;1625,7;-1
KB;1625,7;-1
KA;1629,12;1
KA;1629,12;1
KB;1632,55;-1
KB;1634,27;-1
KB;1635,98;-1
KB;1637,7;-1
KA;1641,12;1
KB;1642,84;-1
KB;1644,55;-1
KA;1646,27;1
KB;1646,27;-1
KA;1649,7;1
KB;1651,41;-1
KA;1653,12;1
KB;1653,12;-1
KA;1656,55;1
KB;1659,98;-1
KB;1663,41;-1
KA;1666,84;1
KA;1670,27;1
KB;1671,98;-1
KA;1673,7;1
KB;1675,41;-1
KA;1677,12;1
KA;1678,84;1
KA;1680,55;1
KB;1680,55;-1
KA;1683,98;1
KB;1692,55;-1
KB;1695,98;-1
KA;1697,7;1
KB;1699,41;-1
KA;1701,12;1
KB;1701,12;-1
KB;1702,84;-1
KA;1704,55;1
KB;1704,55;-1
KB;1707,98;-1
KB;1711,41;-1
KA;1713,12;1
KB;1714,84;-1
KA;1716,55;1
KA;1719,98;1
KB;1723,41;-1
KB;1726,84;-1
KB;1730,27;-1
KA;1731,98;1
KB;1731,98;-1
KA;1735,41;1
KB;1735,41;-1
KB;1738,84;-1
KA;1740,55;1
KB;1743,98;-1
KA;1747,41;1
KA;1750,84;1
KA;1754,27;1
KA;1757,7;1
KB;1759,41;-1
KB;1759,41;-1
KB;1761,12;-1
KB;1762,84;-1
KA;1762,84;1
KB;1764,55;-1
KB;1766,27;-1
KA;1767,98;1
KB;1769,7;-1
KA;1771,41;1
KA;1773,12;1
KA;1774,84;1
KB;1776,55;-1
KB;1779,98;-1
KB;1781,7;-1
KB;1785,12;-1
KB;1786,84;-1
KA;1786,84;1
KA;1790,27;1
KB;1792,55;-1
KA;1794,84;1
KB;1797,12;-1
KB;1800,55;-1
KA;1803,98;1
KA;1805,7;1
KB;1809,12;-1
KB;1810,84;-1
KA;1814,27;1
KA;1815,98;1
KA;1817,7;1
KB;1817,7;-1
KB;1819,41;-1
KB;1821,12;-1
KA;1824,55;1
KB;1827,12;-1
KB;1829,7;-1
KB;1831,41;-1
KB;1833,12;-1
KB;1834,84;-1
KB;1836,55;-1
KB;1843,41;-1
KA;1846,84;1
KA;1848,55;1
KB;1851,98;-1
KB;1853,7;-1
KB;1857,12;-1
KB;1860,55;-1
KA;1862,27;1
KB;1863,98;-1
KA;1869,12;1
KB;1872,55;-1
KB;1875,98;-1
KA;1879,41;1
KA;1882,84;1
KA;1886,27;1
KB;1889,7;-1
KB;1891,41;-1
KB;1893,12;-1
KA;1896,55;1
KA;1899,98;1
KB;1903,41;-1
KB;1903,41;-1
KA;1906,84;1
KB;1910,27;-1
KB;1910,27;-1
KA;1913,7;1
KB;1917,12;-1
KB;1917,12;-1
KA;1920,55;1
KB;1922,27;-1
KA;1923,98;1
KB;1925,7;-1
KA;1927,41;1
KB;1927,41;-1
KA;1930,84;1
KB;1931,7;-1
KA;1933,41;1
KB;1934,27;-1
KA;1935,98;1
KA;1936,84;1
KA;1938,55;1
KB;1939,41;-1
KA;1941,12;1
KB;1942,84;-1
KB;1944,55;-1
KA;1945,41;1
KB;1947,12;-1
KB;1947,98;-1
KB;1949,7;-1
KB;1951,41;-1
KA;1953,12;1
KA;1954,84;1
KB;1954,84;-1
KB;1956,55;-1
KA;1958,27;1
KB;1959,98;-1
KA;1961,7;1
KA;1963,41;1
KA;1965,12;1
KB;1966,84;-1
KA;1968,55;1
KB;1968,55;-1
KA;1971,98;1
KB;1971,98;-1
KA;1975,41;1
KB;1975,41;-1
KB;1978,84;-1
KA;1978,84;1
KB;1980,55;-1
KA;1982,27;1
KB;1982,27;-1
KA;1985,7;1
KB;1985,7;-1
KA;1989,12;1
KB;1989,12;-1
KA;1992,55;1
KB;1992,55;-1
KA;1995,98;1
KB;1995,98;-1
KA;1997,7;1
KB;1999,41;-1
KA;1999,41;1
KA;2001,12;1
KB;2002,84;-1
KA;2002,84;1
KA;2004,55;1
KB;2006,27;-1
KB;2006,27;-1
KB;2007,98;-1
KA;2009,7;1
KB;2009,7;-1
KA;2013,12;1
KB;2013,12;-1
KA;2016,55;1
KB;2016,55;-1
KB;2019,98;-1
KB;2019,98;-1
KB;2023,41;-1
KA;2023,41;1
KB;2025,12;-1
KA;2025,12;1
KB;2026,84;-1
KB;2028,55;-1
KA;2030,27;1
KA;2031,98;1
KB;2033,7;-1
KB;2035,41;-1
KA;2037,12;1
KB;2040,55;-1
KB;2040,55;-1
KA;2045,7;1
KB;2045,7;-1
KB;2049,12;-1
KB;2049,12;-1
KA;2052,55;1
KB;2052,55;-1
KB;2054,27;-1
KA;2054,27;1
KA;2057,7;1
KB;2057,7;-1
KA;2059,41;1
KB;2059,41;-1
KB;2061,12;-1
KA;2061,98;1
KB;2062,84;-1
KA;2063,7;1
KB;2064,55;-1
KA;2066,27;1
KB;2067,98;-1
KA;2069,7;1
KB;2071,41;-1
KA;2073,12;1
KB;2074,84;-1
KA;2076,55;1
KB;2078,27;-1
KB;2079,98;-1
KA;2081,7;1
KA;2081,7;1
KB;2083,41;-1
KB;2085,12;-1
KB;2086,84;-1
KB;2088,55;-1
KA;2088,55;1
KA;2090,27;1
KA;2091,98;1
KB;2091,98;-1
KA;2095,41;1
KB;2095,41;-1
KA;2097,12;1
KB;2097,12;-1
KA;2100,55;1
KB;2100,55;-1
KB;2103,98;-1
KA;2103,98;1
KB;2105,7;-1
KA;2107,41;1
KB;2109,12;-1
KB;2109,12;-1
KA;2110,84;1
KA;2112,55;1
KA;2114,27;1
KB;2115,98;-1
KB;2115,98;-1
KA;2117,7;1
KA;2119,41;1
KA;2121,12;1
KB;2122,84;-1
KB;2124,55;-1
KA;2126,27;1
KA;2127,98;1
KB;2129,7;-1
KB;2131,41;-1
KA;2133,12;1
KB;2134,84;-1
KA;2136,55;1
KB;2138,27;-1
KA;2141,7;1
KA;2143,41;1
KA;2145,12;1
KA;2146,84;1
KB;2146,84;-1
KA;2150,27;1
KB;2150,27;-1
KB;2153,7;-1
KB;2155,41;-1
KA;2157,12;1
KA;2157,12;1
KB;2158,84;-1
KA;2160,55;1
KA;2162,27;1
KB;2163,98;-1
KB;2165,7;-1
KA;2167,41;1
KB;2169,12;-1
KA;2170,84;1
KA;2172,55;1
KB;2174,27;-1
KB;2175,98;-1
KA;2177,7;1
KB;2179,41;-1
KB;2181,12;-1
KB;2182,84;-1
KA;2184,55;1
KB;2186,27;-1
KB;2187,98;-1
KA;2189,7;1
KB;2191,41;-1
KB;2193,12;-1
KB;2194,84;-1
KA;2194,84;1
KB;2196,55;-1
KB;2198,27;-1
KA;2198,27;1
KB;2199,98;-1
KB;2201,7;-1
KA;2203,41;1
KB;2205,12;-1
KB;2205,12;-1
KA;2206,84;1
KB;2210,27;-1
KA;2211,98;1
KA;2211,98;1
KB;2213,7;-1
KB;2215,41;-1
KA;2217,12;1
KB;2218,84;-1
KB;2218,84;-1
KA;2220,55;1
KB;2222,27;-1
KB;2223,98;-1
KA;2225,7;1
KA;2225,7;1
KA;2227,41;1
KB;2229,12;-1
KB;2229,12;-1
KA;2232,55;1
KB;2232,55;-1
KB;2234,27;-1
KA;2234,27;1
KA;2237,7;1
KB;2237,7;-1
KB;2241,12;-1
KA;2241,12;1
KB;2244,55;-1
KA;2244,55;1
KB;2247,98;-1
KA;2247,98;1
KB;2251,41;-1
KA;2251,41;1
KA;2253,12;1
KB;2253,12;-1
KA;2256,55;1
KB;2256,55;-1
KA;2259,98;1
KB;2259,98;-1
KB;2261,7;-1
KA;2263,41;1
KB;2265,12;-1
KB;2266,84;-1
KB;2266,84;-1
KA;2268,55;1
KB;2270,27;-1
KA;2271,98;1
KB;2273,7;-1
KB;2273,7;-1
KA;2275,41;1
KB;2277,12;-1
KA;2278,84;1
KA;2280,55;1
KB;2280,55;-1
KA;2282,27;1
KB;2283,98;-1
KB;2285,7;-1
KB;2287,41;-1
KB;2289,12;-1
KB;2290,84;-1
KA;2292,55;1
KA;2294,27;1
KB;2295,98;-1
KB;2297,7;-1
KB;2297,7;-1
KB;2299,41;-1
KA;2301,12;1
KA;2301,12;1
KB;2302,84;-1
KA;2304,55;1
KA;2306,27;1
KA;2307,12;1
KB;2307,98;-1
KB;2307,98;-1
KA;2309,7;1
KB;2311,41;-1
KB;2311,41;-1
KA;2313,12;1
KA;2314,84;1
KA;2316,55;1
KB;2318,27;-1
KA;2319,98;1
KB;2321,7;-1
KB;2323,41;-1
KB;2325,12;-1
KB;2326,84;-1
KA;2328,55;1
KA;2328,55;1
KA;2330,27;1
KA;2331,98;1
KA;2333,7;1
KA;2335,41;1
KA;2337,12;1
KA;2338,84;1
KA;2340,55;1
KB;2342,27;-1
KA;2343,98;1
KB;2345,7;-1
KA;2347,41;1
KA;2349,12;1
KB;2349,12;-1
KB;2350,84;-1
KB;2355,98;-1
KB;2356,84;-1
KA;2357,7;1
KA;2358,55;1
KB;2359,41;-1
KA;2361,12;1
KA;2362,84;1
KB;2364,55;-1
KA;2366,27;1
KB;2366,27;-1
KA;2369,7;1
KB;2369,7;-1
KA;2371,41;1
KB;2374,84;-1
KB;2378,27;-1
KA;2380,84;1
KB;2383,41;-1
KB;2385,12;-1
KB;2386,84;-1
KB;2390,27;-1
KA;2390,27;1
KA;2391,98;1
KB;2397,12;-1
KB;2398,84;-1
KB;2402,27;-1
KA;2403,98;1
KB;2405,7;-1
KB;2409,12;-1
KB;2410,84;-1
KB;2412,55;-1
KA;2414,27;1
KB;2417,7;-1
KA;2421,12;1
KA;2422,84;1
KB;2424,55;-1
KB;2426,27;-1
KB;2427,98;-1
KB;2429,7;-1
KB;2431,41;-1
KA;2433,12;1
KB;2436,55;-1
KB;2438,27;-1
KB;2439,98;-1
KA;2441,7;1
KB;2443,41;-1
KA;2445,12;1
KB;2446,84;-1
KB;2448,55;-1
KA;2450,27;1
KB;2451,98;-1
KA;2453,7;1
KB;2455,41;-1
KA;2457,12;1
KB;2458,84;-1
KA;2460,55;1
KA;2462,27;1
KB;2462,27;-1
KA;2463,98;1
KB;2463,98;-1
KA;2465,7;1
KB;2465,7;-1
KB;2467,41;-1
KA;2467,41;1
KA;2472,55;1
KB;2472,55;-1
KA;2475,98;1
KB;2475,98;-1
KB;2479,41;-1
KA;2479,41;1
KA;2481,12;1
KB;2481,12;-1
KB;2484,55;-1
KA;2484,55;1
KB;2487,98;-1
KA;2487,98;1
KA;2491,41;1
KB;2491,41;-1
KA;2494,84;1
KB;2494,84;-1
KA;2498,27;1
KB;2498,27;-1
KA;2499,12;1
KA;2499,98;1
KB;2499,98;-1
KA;2503,41;1
KB;2503,41;-1
KA;2505,12;1
KB;2505,12;-1
KA;2510,27;1
KB;2510,27;-1
KB;2511,98;-1
KA;2511,98;1
KA;2517,12;1
KB;2517,12;-1
KA;2518,84;1
KB;2518,84;-1
KA;2522,27;1
KB;2522,27;-1
KB;2525,7;-1
KA;2525,7;1
KB;2529,12;-1
KA;2529,12;1
