[Beatmap]
1;58224;-1
1;58595;-1
1;58804;1
1;58943;1
1;59118;-1
1;59454;1
1;59837;1
1;60116;-1
1;60453;1
1;60847;1
1;61138;-1
1;61498;1
1;61846;1
1;61997;1
1;62124;-1
1;62229;-1
1;62519;-1
1;62868;1
1;63193;-1
1;63541;-1
1;63889;1
1;64214;-1
1;64551;-1
1;64911;1
1;65085;-1
1;65271;1
1;65422;1
1;65619;-1
1;65956;1
1;66281;1
1;66455;1
1;66652;-1
1;66977;1
1;67303;1
1;67848;1
1;67988;1
1;68208;-1
1;68359;1
1;68696;-1
1;68870;1
1;69032;-1
1;69381;1
1;69706;-1
1;70077;-1
1;70414;1
1;70577;-1
1;70739;-1
1;70936;1
1;71099;-1
1;71587;-1
1;71703;-1
1;71958;1
1;72132;-1
1;72794;1
1;73142;-1
1;73340;1
1;73502;-1
1;73839;1
1;74001;-1
1;74187;-1
1;74350;1
1;74512;-1
1;74861;1
1;75197;-1
1;75453;1
1;75557;-1
1;75894;1
1;76231;-1
1;76428;1
1;76591;-1
1;76927;1
1;77252;1
1;77624;-1
1;77937;1
1;78309;1
1;78460;1
1;78796;1
1;79145;-1
1;79307;1
1;79644;-1
1;79830;1
1;79934;1
1;80062;-1
1;80190;-1
1;80677;-1
1;81014;-1
1;81223;-1
1;81397;1
1;81560;-1
1;81885;1
1;82082;-1
1;82407;1
1;82546;-1
1;82755;1
1;83081;-1
1;83348;1
1;83452;1
1;83789;1
1;84137;-1
1;84474;1
1;84822;1
1;85066;-1
1;85170;-1
1;85368;1
1;85495;1
1;85844;1
1;86157;-1
1;86505;-1
1;86842;1
1;87214;-1
1;87539;-1
1;87887;1
1;88224;-1
1;88409;1
1;88897;1
1;89269;1
1;89605;-1
1;89954;1
1;90279;1
1;90639;-1
1;90975;1
1;91312;1
1;91649;-1
1;91997;1
1;92334;1
1;92694;-1
1;93030;-1
1;93379;1
1;93646;-1
1;93831;1
1;93982;1
1;94389;1
1;94737;-1
1;95074;-1
1;95434;1
1;95759;1
1;96119;-1
1;96455;1
1;96803;1
1;97129;-1
1;97500;-1
1;97825;1
1;98185;-1
1;98510;-1
1;98858;1
1;99195;-1
1;99393;1
1;99567;-1
1;99880;1
1;100217;-1
1;100565;-1
1;100925;1
1;101262;1
1;101610;-1
1;101935;1
1;102283;1
1;102632;-1
1;102968;1
1;103305;1
1;103665;-1
1;103828;1
1;103990;1
1;104350;1
1;104454;1
1;104559;-1
1;104838;1
1;105360;1
1;105708;-1
1;106068;-1
1;106405;1
1;106753;1
1;107090;-1
1;107194;-1
1;107357;1
1;107612;-1
1;107798;1
1;107961;1
1;108390;1
1;108495;1
1;108646;-1
1;109064;-1
1;109168;-1
1;109377;1
1;109644;-1
1;109992;1
1;110341;1
1;110735;-1
1;110840;1
1;111211;-1
1;111606;-1
1;111722;-1
1;111827;1
1;112071;-1
1;112349;1
1;112709;-1
1;113069;-1
1;113255;1
1;113522;-1
1;114102;-1
1;114404;1
1;114625;-1
1;115008;-1
1;115194;-1
1;115484;1
1;115821;1
1;116181;-1
1;116680;-1
1;116784;1
1;117028;-1
1;117214;-1
1;117876;1
1;118027;-1
1;118421;1
1;118584;-1
1;118700;-1
1;119037;-1
1;119408;1
1;119722;-1
1;119931;1
1;120290;1
1;120441;1
1;120569;-1
1;120732;-1
1;120836;1
1;120941;1
1;121068;-1
1;121173;-1
1;121335;1
1;121510;-1
1;121823;1
1;122183;-1
1;122520;-1
1;122856;1
1;123216;-1
1;123564;-1
1;123739;-1
1;123866;1
1;124238;-1
1;124586;-1
1;124911;1
1;125271;1
1;125608;-1
1;125956;1
1;126293;1
1;126467;1
1;126792;1
1;127001;-1
1;127256;1
1;127500;-1
1;127674;-1
1;127988;1
1;128359;1
1;129044;-1
1;129381;1
1;129718;-1
1;130217;-1
1;130426;1
1;130577;-1
1;130902;1
1;131250;1
1;131599;-1
1;131924;1
1;132214;-1
1;132388;1
1;132783;1
1;133143;-1
1;133468;1
1;133839;1
1;134164;-1
1;134536;-1
1;134873;1
1;135209;-1
1;135546;-1
1;135906;1
1;136057;-1
1;136231;-1
1;136579;-1
1;136939;1
1;137241;-1
1;137613;-1
1;137775;1
1;138274;1
1;138634;-1
1;138983;1
1;139319;1
1;139656;-1
1;139981;1
1;140190;-1
1;140353;1
1;140515;-1
1;140863;1
1;141142;-1
1;141339;1
1;141514;-1
1;141746;-1
1;142117;-1
1;142396;1
1;142744;-1
1;143151;-1
1;143429;1
1;143789;1
1;144126;-1
1;144300;1
1;144404;1
1;144811;1
1;144962;1
1;145159;-1
1;145473;1
1;145763;1
1;145867;1
1;146192;-1
1;146506;-1
1;146842;1
1;147191;-1
1;147551;-1
1;147725;-1
1;147899;1
1;148062;-1
1;148421;1
1;148572;-1
1;148723;-1
1;148944;1
1;149281;1
1;149594;-1
1;149768;1
1;150117;-1
1;150302;1
1;150453;1
1;150651;-1
1;150976;1
1;151324;1
1;151672;-1
1;151881;1
1;151997;1
1;152357;1
1;152671;-1
1;152915;1
1;153031;-1
1;153391;1
1;153867;1
1;154168;-1
1;154296;1
1;154412;1
1;155062;-1
1;155434;1
1;155608;-1
1;155782;1
1;156130;-1
1;156281;1
1;156479;1
1;156804;1
1;156966;1
1;157152;-1
1;157500;-1
1;157849;1
1;158174;-1
1;158580;-1
1;158696;-1
1;158882;1
1;159207;-1
1;159381;1
1;159555;-1
1;159730;-1
1;159904;1
1;160055;-1
1;160217;-1
1;160449;1
1;160740;-1
1;161076;-1
1;161425;1
1;161587;-1
1;161831;1
1;161935;1
1;162110;-1
1;162388;1
1;162493;1
1;162946;1
1;163050;-1
1;163305;1
1;163491;1
1;163677;-1
1;163851;1
1;164165;-1
1;164362;1
1;164699;-1
1;164850;1
1;165047;-1
1;165384;1
1;165860;1
1;165964;1
1;166301;1
1;166556;-1
1;166905;1
1;167009;-1
1;167253;1
1;167590;-1
1;167938;1
1;168042;-1
1;168147;-1
1;168449;1
1;168611;-1
1;168716;-1
1;168820;1
1;168983;1
1;169308;1
1;169459;1
1;169679;-1
1;169853;1
1;170004;-1
1;170190;-1
1;170364;1
1;170852;1
1;171223;-1
1;171537;-1
1;171885;1
1;172234;-1
1;172582;-1
1;172919;1
1;173244;-1
1;173603;-1
1;173929;1
1;174300;1
1;174451;1
1;174648;-1
1;174985;1
1;175310;1
1;175658;-1
1;175984;1
1;176181;-1
1;176692;-1
1;177040;-1
1;177377;1
1;177725;-1
1;178050;-1
1;178398;1
1;178735;-1
1;179107;-1
1;179350;1
1;179699;-1
1;179803;1
1;180105;-1
1;180453;1
1;180802;1
1;181150;-1
1;181417;1
1;181591;-1
1;181707;-1
1;182160;-1
1;182520;-1
1;182787;1
1;182891;1
1;183182;-1
1;183530;-1
1;183902;1
1;184227;-1
1;184587;-1
1;184900;1
1;185260;1
1;185597;-1
1;185759;1
1;185957;1
1;186282;1
1;186641;-1
1;186955;1
1;187141;-1
1;187652;-1
1;188011;-1
1;188337;1
1;188696;-1
1;189045;-1
1;189381;1
1;189707;-1
1;190043;-1
1;190403;1
1;190751;1
1;191088;-1
1;191425;1
1;191761;1
1;192121;-1
1;192226;-1
1;192330;1
1;192563;-1
1;192667;-1
1;192806;1
1;193166;-1
1;193480;1
1;193689;-1
1;193840;1
1;194037;-1
1;194188;-1
1;194699;-1
1;195012;-1
1;195430;1
1;195709;-1
1;195813;1
1;196115;-1
1;196498;1
1;196603;-1
1;196905;1
1;197265;1
1;197601;-1
1;197938;1
1;198042;-1
1;198159;-1
1;198635;-1
1;198960;1
1;199308;1
1;199656;-1
1;200005;-1
1;200330;1
1;200690;-1
1;201049;-1
1;201363;1
1;201734;-1
1;202083;-1
1;202419;1
1;202582;-1
1;202745;-1
1;203093;-1
1;203267;1
1;203371;1
1;203522;-1
1;203801;1
1;204103;-1
1;204614;-1
1;204962;1
1;205310;1
1;205496;1
1;205833;1
1;206030;-1
1;206181;-1
1;206529;-1
1;206843;1
1;207180;-1
1;207539;-1
1;207714;-1
1;207911;1
1;208050;-1
1;208236;-1
1;208596;-1
1;208909;1
1;209084;-1
1;209281;1
1;209594;-1
1;209931;1
1;210303;1
1;210465;1
1;210639;-1
1;210976;1
1;211324;1
1;211498;1
1;211661;-1
1;212009;-1
1;212334;1
1;212706;-1
1;213043;-1
1;213205;-1
1;213368;1
1;213565;-1
1;213728;-1
1;213902;1
1;214204;-1
1;214331;1
1;214436;1
1;214587;-1
1;214761;1
1;215411;1
1;215678;-1
1;215783;1
1;215968;1
1;216131;-1
1;216479;1
1;216630;-1
1;216827;1
1;216978;1
1;217141;-1
1;217501;-1
1;217826;1
1;218186;-1
1;218511;-1
1;218720;-1
1;218871;1
1;219068;-1
1;219219;-1
1;219393;1
1;219544;-1
1;219869;1
1;220078;-1
1;220252;1
1;220566;-1
1;221088;-1
1;221274;1
1;221425;1
1;221773;1
1;221936;1
1;222284;1
1;222458;1
1;222563;-1
1;222679;-1
1;222807;1
1;223306;1
1;223642;-1
1;223840;1
1;224026;-1
1;224188;-1
1;224502;-1
1;224699;-1
1;224920;1
1;225036;-1
1;225210;-1
1;225384;1
1;225709;-1
1;225964;1
1;226081;-1
1;226406;1
1;226766;1
1;226870;1
1;227067;-1
1;227300;1
1;227451;1
1;227729;-1
1;227834;1
1;228054;-1
1;228194;-1
1;228472;1
1;228797;1
1;229146;-1
1;229482;1
1;229831;1
1;230167;-1
1;230504;-1
1;230876;1
1;231224;-1
1;231386;1
1;231561;-1
1;231897;1
1;232095;-1
1;232211;-1
1;232571;-1
1;232907;1
1;233256;1
1;233592;-1
1;233952;1
1;234289;1
1;234626;-1
1;234974;1
1;235322;1
1;235647;-1
1;236007;-1
1;236263;1
1;236367;1
1;236541;-1
1;236715;-1
1;237029;-1
1;237377;1
1;237714;-1
1;238074;-1
1;238399;1
1;238747;-1
1;239072;-1
1;239432;1
1;239769;1
1;240129;-1
1;240442;1
1;240814;1
1;241139;-1
1;241464;1
1;241742;-1
1;241859;1
1;242102;-1
1;242207;-1
1;242509;-1
1;242869;1
1;243054;-1
1;243217;-1
1;243530;-1
1;243890;1
1;244239;-1
1;244401;1
1;244587;-1
1;244866;1
1;244970;1
1;245249;-1
1;245620;-1
1;245957;1
1;246294;1
1;246630;-1
1;246979;1
1;247083;-1
1;247188;-1
1;247420;1
1;247524;-1
1;248012;-1
1;248349;1
1;248697;-1
1;249034;-1
1;249359;1
1;249719;-1
1;249823;1
1;250253;1
1;250403;1
1;250589;-1
1;251019;-1
1;251123;-1
1;251332;1
1;251692;-1
1;251797;1
1;252273;1
1;252609;-1
1;252969;1
1;253666;-1
1;253991;1
1;254119;-1
1;254444;1
1;254676;-1
1;254908;1
1;255059;-1
1;255198;-1
1;255477;1
1;255605;-1
1;256116;-1
1;256406;1
1;256743;-1
1;256870;1
1;257091;-1
1;257195;-1
1;257520;-1
1;257625;-1
1;258194;-1
1;258751;1
1;259239;-1
1;259448;1
1;260017;-1
1;260748;-1
1;261688;-1
1;262106;-1
